date,country,region,new_cases,total_cases,new_deaths,total_deaths
2021-03-11,Lebanon,EMRO,3581,405391,46,5180
2021-03-12,Lebanon,EMRO,3518,408909,50,5230
2021-03-13,Lebanon,EMRO,2930,411839,48,5278
2021-03-14,Lebanon,EMRO,3523,415362,56,5334
2021-03-15,Lebanon,EMRO,3086,418448,46,5380
2021-03-16,Lebanon,EMRO,1505,419953,42,5422
2021-03-17,Lebanon,EMRO,3480,423433,52,5474
2021-03-18,Lebanon,EMRO,3544,426977,62,5536
2021-03-19,Lebanon,EMRO,3757,430734,73,5609
2021-03-20,Lebanon,EMRO,3588,434322,55,5664
2021-03-21,Lebanon,EMRO,2253,436575,51,5715
2021-03-22,Lebanon,EMRO,4439,441014,93,5808
2021-03-23,Lebanon,EMRO,3851,444865,42,5850
2021-03-24,Lebanon,EMRO,3856,448721,53,5903
2021-03-25,Lebanon,EMRO,0,448721,0,5903
2021-03-26,Lebanon,EMRO,3560,452281,61,5964
2021-03-27,Lebanon,EMRO,3100,455381,49,6013
2021-03-28,Lebanon,EMRO,2957,458338,45,6058
2021-03-29,Lebanon,EMRO,2724,461062,38,6096
2021-03-30,Lebanon,EMRO,1277,462339,40,6136
2021-03-31,Lebanon,EMRO,2668,465007,48,6184
2021-04-01,Lebanon,EMRO,3393,468400,50,6234
2021-04-02,Lebanon,EMRO,3562,471962,52,6286
2021-04-03,Lebanon,EMRO,2963,474925,60,6346
2021-04-04,Lebanon,EMRO,2188,477113,33,6379
2021-04-05,Lebanon,EMRO,2388,479501,30,6409
2021-04-06,Lebanon,EMRO,1001,480502,34,6443
2021-04-07,Lebanon,EMRO,2296,482798,36,6479
2021-04-08,Lebanon,EMRO,3120,485918,33,6512
2021-04-09,Lebanon,EMRO,3510,489428,37,6549
2021-04-10,Lebanon,EMRO,2500,491928,43,6592
2021-04-11,Lebanon,EMRO,2705,494633,38,6630
2021-04-12,Lebanon,EMRO,2213,496846,31,6661
2021-04-13,Lebanon,EMRO,1008,497854,42,6703
2021-04-14,Lebanon,EMRO,1985,499839,35,6738
2021-04-15,Lebanon,EMRO,2460,502299,40,6778
2021-04-16,Lebanon,EMRO,2501,504800,31,6809
2021-04-17,Lebanon,EMRO,2008,506808,45,6854
2021-04-18,Lebanon,EMRO,1695,508503,32,6886
2021-04-19,Lebanon,EMRO,1900,510403,39,6925
2021-04-20,Lebanon,EMRO,995,511398,34,6959
2021-04-21,Lebanon,EMRO,1608,513006,36,6995
2021-04-22,Lebanon,EMRO,2082,515088,32,7027
2021-04-23,Lebanon,EMRO,1512,516600,30,7057
2021-04-24,Lebanon,EMRO,1504,518104,33,7090
2021-04-25,Lebanon,EMRO,1511,519615,26,7116
2021-04-26,Lebanon,EMRO,1324,520939,26,7142
2021-04-27,Lebanon,EMRO,642,521581,29,7171
2021-04-28,Lebanon,EMRO,1182,522763,26,7197
2021-04-29,Lebanon,EMRO,1478,524241,27,7224
2021-04-30,Lebanon,EMRO,1336,525577,25,7249
2021-05-01,Lebanon,EMRO,1001,526578,29,7278
2021-05-02,Lebanon,EMRO,930,527508,24,7302
2021-05-03,Lebanon,EMRO,700,528208,22,7324
2021-05-04,Lebanon,EMRO,249,528457,21,7345
2021-05-05,Lebanon,EMRO,748,529205,23,7368
2021-05-06,Lebanon,EMRO,1012,530217,22,7390
2021-05-07,Lebanon,EMRO,1017,531234,25,7415
2021-05-08,Lebanon,EMRO,600,531834,21,7436
2021-05-09,Lebanon,EMRO,435,532269,24,7460
2021-05-10,Lebanon,EMRO,570,532839,26,7486
2021-05-11,Lebanon,EMRO,302,533141,21,7507
2021-05-12,Lebanon,EMRO,544,533685,20,7527
2021-05-13,Lebanon,EMRO,703,534388,22,7549
2021-05-14,Lebanon,EMRO,580,534968,20,7569
2021-05-15,Lebanon,EMRO,0,534968,0,7569
2021-05-16,Lebanon,EMRO,265,535233,16,7585
2021-05-17,Lebanon,EMRO,255,535488,19,7604
2021-05-18,Lebanon,EMRO,466,535954,27,7631
2021-05-19,Lebanon,EMRO,600,536554,10,7641
2021-05-20,Lebanon,EMRO,489,537043,10,7651
2021-05-21,Lebanon,EMRO,394,537437,7,7658
2021-05-22,Lebanon,EMRO,450,537887,6,7664
2021-05-23,Lebanon,EMRO,331,538218,6,7670
2021-05-24,Lebanon,EMRO,300,538518,7,7677
2021-05-25,Lebanon,EMRO,150,538668,7,7684
2021-05-26,Lebanon,EMRO,323,538991,6,7690
2021-05-27,Lebanon,EMRO,280,539271,7,7697
2021-05-28,Lebanon,EMRO,319,539590,8,7705
2021-05-29,Lebanon,EMRO,298,539888,6,7711
2021-05-30,Lebanon,EMRO,244,540132,7,7718
2021-01-01,Lesotho,AFRO,0,2577,0,50
2021-01-02,Lesotho,AFRO,0,2577,0,50
2021-01-03,Lesotho,AFRO,0,2577,0,50
2021-01-04,Lesotho,AFRO,0,2577,0,50
2021-01-05,Lesotho,AFRO,0,2577,0,50
2021-01-06,Lesotho,AFRO,0,2577,0,50
2021-01-07,Lesotho,AFRO,0,2577,0,50
2021-01-08,Lesotho,AFRO,0,2577,0,50
2021-01-09,Lesotho,AFRO,0,2577,0,50
2021-01-10,Lesotho,AFRO,0,2577,0,50
2021-01-11,Lesotho,AFRO,0,2577,0,50
2021-01-12,Lesotho,AFRO,2593,5170,29,79
2021-01-13,Lesotho,AFRO,764,5934,6,85
2021-01-14,Lesotho,AFRO,307,6241,2,87
2021-01-15,Lesotho,AFRO,115,6356,2,89
2021-01-16,Lesotho,AFRO,15,6371,4,93
2021-01-17,Lesotho,AFRO,0,6371,4,97
2021-01-18,Lesotho,AFRO,0,6371,-4,93
2021-01-19,Lesotho,AFRO,0,6371,0,93
2021-01-20,Lesotho,AFRO,647,7018,8,101
2021-01-21,Lesotho,AFRO,17,7035,0,101
2021-01-22,Lesotho,AFRO,520,7555,12,113
2021-01-23,Lesotho,AFRO,0,7555,0,113
2021-01-24,Lesotho,AFRO,101,7656,10,123
2021-01-25,Lesotho,AFRO,0,7656,0,123
2021-01-26,Lesotho,AFRO,388,8044,11,134
2021-01-27,Lesotho,AFRO,3,8047,12,146
2021-01-28,Lesotho,AFRO,95,8142,14,160
2021-01-29,Lesotho,AFRO,0,8142,0,160
2021-01-30,Lesotho,AFRO,136,8278,0,160
2021-01-31,Lesotho,AFRO,0,8278,0,160
2021-02-01,Lesotho,AFRO,0,8278,0,160
2021-02-02,Lesotho,AFRO,622,8900,12,172
2021-02-03,Lesotho,AFRO,0,8900,0,172
2021-02-04,Lesotho,AFRO,69,8969,6,178
2021-02-05,Lesotho,AFRO,0,8969,0,178
2021-02-06,Lesotho,AFRO,411,9380,5,183
2021-02-07,Lesotho,AFRO,0,9380,0,183
2021-02-08,Lesotho,AFRO,0,9380,0,183
2021-02-09,Lesotho,AFRO,0,9380,0,183
2021-02-10,Lesotho,AFRO,338,9718,24,207
2021-02-11,Lesotho,AFRO,86,9804,3,210
2021-02-12,Lesotho,AFRO,14,9818,2,212
2021-02-13,Lesotho,AFRO,34,9852,13,225
2021-02-14,Lesotho,AFRO,0,9852,0,225
2021-02-15,Lesotho,AFRO,113,9965,5,230
2021-02-16,Lesotho,AFRO,289,10254,13,243
2021-02-17,Lesotho,AFRO,96,10350,11,254
2021-02-18,Lesotho,AFRO,25,10375,25,279
2021-02-19,Lesotho,AFRO,80,10455,6,285
2021-02-20,Lesotho,AFRO,0,10455,0,285
2021-02-21,Lesotho,AFRO,6,10461,0,285
2021-02-22,Lesotho,AFRO,0,10461,0,285
2021-02-23,Lesotho,AFRO,5,10466,3,288
2021-02-24,Lesotho,AFRO,1,10467,3,291
2021-02-25,Lesotho,AFRO,0,10467,0,291
2021-02-26,Lesotho,AFRO,1,10468,1,292
2021-02-27,Lesotho,AFRO,0,10468,0,292
2021-02-28,Lesotho,AFRO,23,10491,0,292
2021-03-01,Lesotho,AFRO,0,10491,0,292
2021-03-02,Lesotho,AFRO,4,10495,3,295
2021-03-03,Lesotho,AFRO,0,10495,0,295
2021-03-04,Lesotho,AFRO,26,10521,10,305
2021-03-05,Lesotho,AFRO,0,10521,0,305
2021-03-06,Lesotho,AFRO,1,10522,2,307
2021-03-07,Lesotho,AFRO,1,10523,0,307
2021-03-08,Lesotho,AFRO,0,10523,0,307
2021-03-09,Lesotho,AFRO,0,10523,1,308
2021-03-10,Lesotho,AFRO,0,10523,0,308
2021-03-11,Lesotho,AFRO,2,10525,1,309
2021-03-12,Lesotho,AFRO,3,10528,0,309
2021-03-13,Lesotho,AFRO,0,10528,0,309
2021-03-14,Lesotho,AFRO,2,10530,0,309
2021-03-15,Lesotho,AFRO,0,10530,0,309
2021-03-16,Lesotho,AFRO,0,10530,0,309
2021-03-17,Lesotho,AFRO,0,10530,0,309
2021-03-18,Lesotho,AFRO,0,10530,0,309
2021-03-19,Lesotho,AFRO,0,10530,0,309
2021-03-20,Lesotho,AFRO,5,10535,0,309
2021-03-21,Lesotho,AFRO,0,10535,0,309
2021-03-22,Lesotho,AFRO,0,10535,0,309
2021-03-23,Lesotho,AFRO,3,10538,0,309
2021-03-24,Lesotho,AFRO,147,10685,5,314
2021-03-25,Lesotho,AFRO,1,10686,1,315
2021-03-26,Lesotho,AFRO,0,10686,0,315
2021-03-27,Lesotho,AFRO,0,10686,0,315
2021-03-28,Lesotho,AFRO,0,10686,0,315
2021-03-29,Lesotho,AFRO,0,10686,0,315
2021-03-30,Lesotho,AFRO,0,10686,0,315
2021-03-31,Lesotho,AFRO,0,10686,0,315
2021-04-01,Lesotho,AFRO,0,10686,0,315
2021-04-02,Lesotho,AFRO,20,10706,0,315
2021-04-03,Lesotho,AFRO,0,10706,0,315
2021-04-04,Lesotho,AFRO,1,10707,0,315
2021-04-05,Lesotho,AFRO,0,10707,0,315
2021-04-06,Lesotho,AFRO,0,10707,0,315
2021-04-07,Lesotho,AFRO,0,10707,0,315
2021-04-08,Lesotho,AFRO,0,10707,0,315
2021-04-09,Lesotho,AFRO,0,10707,0,315
2021-04-10,Lesotho,AFRO,0,10707,0,315
2021-04-11,Lesotho,AFRO,0,10707,0,315
2021-04-12,Lesotho,AFRO,0,10707,0,315
2021-04-13,Lesotho,AFRO,2,10709,0,315
2021-04-14,Lesotho,AFRO,0,10709,0,315
2021-04-15,Lesotho,AFRO,0,10709,0,315
2021-04-16,Lesotho,AFRO,0,10709,0,315
2021-04-17,Lesotho,AFRO,0,10709,0,315
2021-04-18,Lesotho,AFRO,0,10709,0,315
2021-04-19,Lesotho,AFRO,0,10709,0,315
2021-04-20,Lesotho,AFRO,11,10720,1,316
2021-04-21,Lesotho,AFRO,0,10720,0,316
2021-04-22,Lesotho,AFRO,0,10720,0,316
2021-04-23,Lesotho,AFRO,0,10720,0,316
2021-04-24,Lesotho,AFRO,3,10723,0,316
2021-04-25,Lesotho,AFRO,5,10728,0,316
2021-04-26,Lesotho,AFRO,0,10728,0,316
2021-04-27,Lesotho,AFRO,0,10728,0,316
2021-04-28,Lesotho,AFRO,0,10728,0,316
2021-04-29,Lesotho,AFRO,2,10730,0,316
2021-04-30,Lesotho,AFRO,1,10731,0,316
2021-05-01,Lesotho,AFRO,0,10731,0,316
2021-05-02,Lesotho,AFRO,0,10731,0,316
2021-05-03,Lesotho,AFRO,2,10733,2,318
2021-05-04,Lesotho,AFRO,0,10733,0,318
2021-05-05,Lesotho,AFRO,0,10733,0,318
2021-05-06,Lesotho,AFRO,16,10749,1,319
2021-05-07,Lesotho,AFRO,0,10749,0,319
2021-05-08,Lesotho,AFRO,12,10761,0,319
2021-05-09,Lesotho,AFRO,12,10773,0,319
2021-05-10,Lesotho,AFRO,0,10773,0,319
2021-05-11,Lesotho,AFRO,0,10773,0,319
2021-05-12,Lesotho,AFRO,1,10774,0,319
2021-05-13,Lesotho,AFRO,4,10778,1,320
2021-05-14,Lesotho,AFRO,0,10778,0,320
2021-05-15,Lesotho,AFRO,4,10782,0,320
2021-05-16,Lesotho,AFRO,8,10790,0,320
2021-05-17,Lesotho,AFRO,0,10790,0,320
2021-05-18,Lesotho,AFRO,0,10790,0,320
2021-05-19,Lesotho,AFRO,0,10790,0,320
2021-05-20,Lesotho,AFRO,16,10806,0,320
2021-05-21,Lesotho,AFRO,0,10806,0,320
2021-05-22,Lesotho,AFRO,0,10806,0,320
2021-05-23,Lesotho,AFRO,0,10806,0,320
2021-05-24,Lesotho,AFRO,16,10822,6,326
2021-05-25,Lesotho,AFRO,0,10822,0,326
2021-05-26,Lesotho,AFRO,0,10822,0,326
2021-05-27,Lesotho,AFRO,0,10822,0,326
2021-05-28,Lesotho,AFRO,2,10824,0,326
2021-05-29,Lesotho,AFRO,1,10825,0,326
2021-05-30,Lesotho,AFRO,0,10825,0,326
2021-01-01,Liberia,AFRO,0,1800,0,83
2021-01-02,Liberia,AFRO,0,1800,0,83
2021-01-03,Liberia,AFRO,0,1800,0,83
2021-01-04,Liberia,AFRO,0,1800,0,83
2021-01-05,Liberia,AFRO,0,1800,0,83
2021-01-06,Liberia,AFRO,0,1800,0,83
2021-01-07,Liberia,AFRO,0,1800,0,83
2021-01-08,Liberia,AFRO,0,1800,0,83
2021-01-09,Liberia,AFRO,0,1800,0,83
2021-01-10,Liberia,AFRO,0,1800,0,83
2021-01-11,Liberia,AFRO,0,1800,0,83
2021-01-12,Liberia,AFRO,0,1800,0,83
2021-01-13,Liberia,AFRO,76,1876,1,84
2021-01-14,Liberia,AFRO,1,1877,0,84
2021-01-15,Liberia,AFRO,0,1877,0,84
2021-01-16,Liberia,AFRO,5,1882,0,84
2021-01-17,Liberia,AFRO,5,1887,0,84
2021-01-18,Liberia,AFRO,0,1887,0,84
2021-01-19,Liberia,AFRO,9,1896,0,84
2021-01-20,Liberia,AFRO,2,1898,0,84
2021-01-21,Liberia,AFRO,3,1901,0,84
2021-01-22,Liberia,AFRO,0,1901,0,84
2021-01-23,Liberia,AFRO,13,1914,0,84
2021-01-24,Liberia,AFRO,0,1914,0,84
2021-01-25,Liberia,AFRO,0,1914,0,84
2021-01-26,Liberia,AFRO,13,1927,0,84
2021-01-27,Liberia,AFRO,5,1932,0,84
2021-01-28,Liberia,AFRO,4,1936,0,84
2021-01-29,Liberia,AFRO,0,1936,0,84
2021-01-30,Liberia,AFRO,3,1939,0,84
2021-01-31,Liberia,AFRO,0,1939,0,84
2021-02-01,Liberia,AFRO,0,1939,0,84
2021-02-02,Liberia,AFRO,5,1944,0,84
2021-02-03,Liberia,AFRO,0,1944,0,84
2021-02-04,Liberia,AFRO,1,1945,0,84
2021-02-05,Liberia,AFRO,0,1945,0,84
2021-02-06,Liberia,AFRO,0,1945,0,84
2021-02-07,Liberia,AFRO,11,1956,0,84
2021-02-08,Liberia,AFRO,0,1956,0,84
2021-02-09,Liberia,AFRO,0,1956,0,84
2021-02-10,Liberia,AFRO,0,1956,0,84
2021-02-11,Liberia,AFRO,0,1956,0,84
2021-02-12,Liberia,AFRO,13,1969,0,84
2021-02-13,Liberia,AFRO,0,1969,0,84
2021-02-14,Liberia,AFRO,0,1969,0,84
2021-02-15,Liberia,AFRO,0,1969,0,84
2021-02-16,Liberia,AFRO,16,1985,0,84
2021-02-17,Liberia,AFRO,0,1985,0,84
2021-02-18,Liberia,AFRO,0,1985,1,85
2021-02-19,Liberia,AFRO,0,1985,0,85
2021-02-20,Liberia,AFRO,3,1988,0,85
2021-02-21,Liberia,AFRO,0,1988,0,85
2021-02-22,Liberia,AFRO,0,1988,0,85
2021-02-23,Liberia,AFRO,8,1996,0,85
2021-02-24,Liberia,AFRO,2,1998,0,85
2021-02-25,Liberia,AFRO,4,2002,0,85
2021-02-26,Liberia,AFRO,7,2009,0,85
2021-02-27,Liberia,AFRO,1,2010,0,85
2021-02-28,Liberia,AFRO,0,2010,0,85
2021-03-01,Liberia,AFRO,0,2010,0,85
2021-03-02,Liberia,AFRO,4,2014,0,85
2021-03-03,Liberia,AFRO,0,2014,0,85
2021-03-04,Liberia,AFRO,3,2017,0,85
2021-03-05,Liberia,AFRO,0,2017,0,85
2021-03-06,Liberia,AFRO,0,2017,0,85
2021-03-07,Liberia,AFRO,7,2024,0,85
2021-03-08,Liberia,AFRO,0,2024,0,85
2021-03-09,Liberia,AFRO,0,2024,0,85
2021-03-10,Liberia,AFRO,0,2024,0,85
2021-03-11,Liberia,AFRO,2,2026,0,85
2021-03-12,Liberia,AFRO,0,2026,0,85
2021-03-13,Liberia,AFRO,4,2030,0,85
2021-03-14,Liberia,AFRO,0,2030,0,85
2021-03-15,Liberia,AFRO,0,2030,0,85
2021-03-16,Liberia,AFRO,0,2030,0,85
2021-03-17,Liberia,AFRO,0,2030,0,85
2021-03-18,Liberia,AFRO,12,2042,0,85
2021-03-19,Liberia,AFRO,0,2042,0,85
2021-03-20,Liberia,AFRO,0,2042,0,85
2021-03-21,Liberia,AFRO,0,2042,0,85
2021-03-22,Liberia,AFRO,0,2042,0,85
2021-03-23,Liberia,AFRO,0,2042,0,85
2021-03-24,Liberia,AFRO,5,2047,0,85
2021-03-25,Liberia,AFRO,5,2052,0,85
2021-03-26,Liberia,AFRO,0,2052,0,85
2021-03-27,Liberia,AFRO,0,2052,0,85
2021-03-28,Liberia,AFRO,1,2053,0,85
2021-03-29,Liberia,AFRO,0,2053,0,85
2021-03-30,Liberia,AFRO,0,2053,0,85
2021-03-31,Liberia,AFRO,0,2053,0,85
2021-04-01,Liberia,AFRO,0,2053,0,85
2021-04-02,Liberia,AFRO,0,2053,0,85
2021-04-03,Liberia,AFRO,0,2053,0,85
2021-04-04,Liberia,AFRO,8,2061,0,85
2021-04-05,Liberia,AFRO,0,2061,0,85
2021-04-06,Liberia,AFRO,0,2061,0,85
2021-04-07,Liberia,AFRO,0,2061,0,85
2021-04-08,Liberia,AFRO,5,2066,0,85
2021-04-09,Liberia,AFRO,0,2066,0,85
2021-04-10,Liberia,AFRO,0,2066,0,85
2021-04-11,Liberia,AFRO,0,2066,0,85
2021-04-12,Liberia,AFRO,0,2066,0,85
2021-04-13,Liberia,AFRO,0,2066,0,85
2021-04-14,Liberia,AFRO,5,2071,0,85
2021-04-15,Liberia,AFRO,0,2071,0,85
2021-04-16,Liberia,AFRO,0,2071,0,85
2021-04-17,Liberia,AFRO,0,2071,0,85
2021-04-18,Liberia,AFRO,0,2071,0,85
2021-04-19,Liberia,AFRO,9,2080,0,85
2021-04-20,Liberia,AFRO,0,2080,0,85
2021-04-21,Liberia,AFRO,0,2080,0,85
2021-04-22,Liberia,AFRO,6,2086,0,85
2021-04-23,Liberia,AFRO,0,2086,0,85
2021-04-24,Liberia,AFRO,0,2086,0,85
2021-04-25,Liberia,AFRO,0,2086,0,85
2021-04-26,Liberia,AFRO,11,2097,0,85
2021-04-27,Liberia,AFRO,1,2098,0,85
2021-04-28,Liberia,AFRO,0,2098,0,85
2021-04-29,Liberia,AFRO,1,2099,0,85
2021-04-30,Liberia,AFRO,0,2099,0,85
2021-05-01,Liberia,AFRO,0,2099,0,85
2021-05-02,Liberia,AFRO,0,2099,0,85
2021-05-03,Liberia,AFRO,0,2099,0,85
2021-05-04,Liberia,AFRO,11,2110,0,85
2021-05-05,Liberia,AFRO,0,2110,0,85
2021-05-06,Liberia,AFRO,3,2113,0,85
2021-05-07,Liberia,AFRO,0,2113,0,85
2021-05-08,Liberia,AFRO,0,2113,0,85
2021-05-09,Liberia,AFRO,1,2114,0,85
2021-05-10,Liberia,AFRO,3,2117,0,85
2021-05-11,Liberia,AFRO,1,2118,0,85
2021-05-12,Liberia,AFRO,0,2118,0,85
2021-05-13,Liberia,AFRO,7,2125,0,85
2021-05-14,Liberia,AFRO,0,2125,0,85
2021-05-15,Liberia,AFRO,3,2128,0,85
2021-05-16,Liberia,AFRO,0,2128,0,85
2021-05-17,Liberia,AFRO,1,2129,0,85
2021-05-18,Liberia,AFRO,2,2131,0,85
2021-05-19,Liberia,AFRO,0,2131,0,85
2021-05-20,Liberia,AFRO,11,2142,0,85
2021-05-21,Liberia,AFRO,0,2142,0,85
2021-05-22,Liberia,AFRO,0,2142,0,85
2021-05-23,Liberia,AFRO,0,2142,0,85
2021-05-24,Liberia,AFRO,0,2142,0,85
2021-05-25,Liberia,AFRO,0,2142,0,85
2021-05-26,Liberia,AFRO,19,2161,1,86
2021-05-27,Liberia,AFRO,13,2174,0,86
2021-05-28,Liberia,AFRO,0,2174,0,86
2021-05-29,Liberia,AFRO,5,2179,0,86
2021-05-30,Liberia,AFRO,0,2179,0,86
2021-01-01,Libya,EMRO,342,100277,19,1478
2021-01-02,Libya,EMRO,467,100744,9,1487
2021-01-03,Libya,EMRO,0,100744,0,1487
2021-01-04,Libya,EMRO,670,101414,23,1510
2021-01-05,Libya,EMRO,561,101975,16,1526
2021-01-06,Libya,EMRO,481,102456,10,1536
2021-01-07,Libya,EMRO,424,102880,10,1546
2021-01-08,Libya,EMRO,635,103515,12,1558
2021-01-09,Libya,EMRO,487,104002,10,1568
2021-01-10,Libya,EMRO,0,104002,0,1568
2021-01-11,Libya,EMRO,743,104745,13,1581
2021-01-12,Libya,EMRO,633,105378,8,1589
2021-01-13,Libya,EMRO,652,106030,33,1622
2021-01-14,Libya,EMRO,640,106670,7,1629
2021-01-15,Libya,EMRO,764,107434,16,1645
2021-01-16,Libya,EMRO,583,108017,6,1651
2021-01-17,Libya,EMRO,0,108017,0,1651
2021-01-18,Libya,EMRO,1071,109088,14,1665
2021-01-19,Libya,EMRO,781,109869,33,1698
2021-01-20,Libya,EMRO,596,110465,2,1700
2021-01-21,Libya,EMRO,659,111124,15,1715
2021-01-22,Libya,EMRO,622,111746,1,1716
2021-01-23,Libya,EMRO,794,112540,21,1737
2021-01-24,Libya,EMRO,0,112540,0,1737
2021-01-25,Libya,EMRO,1148,113688,26,1763
2021-01-26,Libya,EMRO,742,114430,19,1782
2021-01-27,Libya,EMRO,869,115299,7,1789
2021-01-28,Libya,EMRO,765,116064,13,1802
2021-01-29,Libya,EMRO,715,116779,30,1832
2021-01-30,Libya,EMRO,871,117650,10,1842
2021-01-31,Libya,EMRO,0,117650,0,1842
2021-02-01,Libya,EMRO,981,118631,35,1877
2021-02-02,Libya,EMRO,771,119402,6,1883
2021-02-03,Libya,EMRO,1032,120434,13,1896
2021-02-04,Libya,EMRO,809,121243,18,1914
2021-02-05,Libya,EMRO,770,122013,5,1919
2021-02-06,Libya,EMRO,881,122894,17,1936
2021-02-07,Libya,EMRO,0,122894,0,1936
2021-02-08,Libya,EMRO,1132,124026,17,1953
2021-02-09,Libya,EMRO,856,124882,21,1974
2021-02-10,Libya,EMRO,679,125561,8,1982
2021-02-11,Libya,EMRO,467,126028,7,1989
2021-02-12,Libya,EMRO,333,126361,20,2009
2021-02-13,Libya,EMRO,520,126881,5,2014
2021-02-14,Libya,EMRO,0,126881,0,2014
2021-02-15,Libya,EMRO,473,127354,4,2018
2021-02-16,Libya,EMRO,351,127705,24,2042
2021-02-17,Libya,EMRO,331,128036,9,2051
2021-02-18,Libya,EMRO,312,128348,5,2056
2021-02-19,Libya,EMRO,392,128740,5,2061
2021-02-20,Libya,EMRO,585,129325,27,2088
2021-02-21,Libya,EMRO,0,129325,0,2088
2021-02-22,Libya,EMRO,472,129797,26,2114
2021-02-23,Libya,EMRO,415,130212,2,2116
2021-02-24,Libya,EMRO,489,130701,9,2125
2021-02-25,Libya,EMRO,561,131262,26,2151
2021-02-26,Libya,EMRO,571,131833,5,2156
2021-02-27,Libya,EMRO,625,132458,18,2174
2021-02-28,Libya,EMRO,0,132458,0,2174
2021-03-01,Libya,EMRO,880,133338,5,2179
2021-03-02,Libya,EMRO,789,134127,31,2210
2021-03-03,Libya,EMRO,840,134967,6,2216
2021-03-04,Libya,EMRO,618,135585,3,2219
2021-03-05,Libya,EMRO,1002,136587,14,2233
2021-03-06,Libya,EMRO,895,137482,3,2236
2021-03-07,Libya,EMRO,0,137482,0,2236
2021-03-08,Libya,EMRO,1158,138640,37,2273
2021-03-09,Libya,EMRO,1018,139658,15,2288
2021-03-10,Libya,EMRO,1030,140688,9,2297
2021-03-11,Libya,EMRO,910,141598,33,2330
2021-03-12,Libya,EMRO,1073,142671,10,2340
2021-03-13,Libya,EMRO,972,143643,8,2348
2021-03-14,Libya,EMRO,0,143643,0,2348
2021-03-15,Libya,EMRO,1350,144993,38,2386
2021-03-16,Libya,EMRO,1087,146080,16,2402
2021-03-17,Libya,EMRO,1041,147121,4,2406
2021-03-18,Libya,EMRO,1054,148175,16,2422
2021-03-19,Libya,EMRO,1032,149207,13,2435
2021-03-20,Libya,EMRO,1134,150341,52,2487
2021-03-21,Libya,EMRO,0,150341,0,2487
2021-03-22,Libya,EMRO,1264,151605,19,2506
2021-03-23,Libya,EMRO,905,152510,7,2513
2021-03-24,Libya,EMRO,901,153411,51,2564
2021-03-25,Libya,EMRO,909,154320,18,2582
2021-03-26,Libya,EMRO,912,155232,9,2591
2021-03-27,Libya,EMRO,884,156116,11,2602
2021-03-28,Libya,EMRO,0,156116,0,2602
2021-03-29,Libya,EMRO,733,156849,16,2618
2021-03-30,Libya,EMRO,696,157545,35,2653
2021-03-31,Libya,EMRO,706,158251,5,2658
2021-04-01,Libya,EMRO,706,158957,9,2667
2021-04-02,Libya,EMRO,1023,159980,13,2680
2021-04-03,Libya,EMRO,1108,161088,4,2684
2021-04-04,Libya,EMRO,0,161088,0,2684
2021-04-05,Libya,EMRO,1206,162294,53,2737
2021-04-06,Libya,EMRO,1148,163442,20,2757
2021-04-07,Libya,EMRO,876,164318,8,2765
2021-04-08,Libya,EMRO,969,165287,7,2772
2021-04-09,Libya,EMRO,869,166156,27,2799
2021-04-10,Libya,EMRO,732,166888,8,2807
2021-04-11,Libya,EMRO,0,166888,0,2807
2021-04-12,Libya,EMRO,937,167825,16,2823
2021-04-13,Libya,EMRO,851,168676,5,2828
2021-04-14,Libya,EMRO,828,169504,2,2830
2021-04-15,Libya,EMRO,541,170045,4,2834
2021-04-16,Libya,EMRO,513,170558,39,2873
2021-04-17,Libya,EMRO,573,171131,9,2882
2021-04-18,Libya,EMRO,0,171131,0,2882
2021-04-19,Libya,EMRO,749,171880,14,2896
2021-04-20,Libya,EMRO,584,172464,12,2908
2021-04-21,Libya,EMRO,625,173089,11,2919
2021-04-22,Libya,EMRO,594,173683,5,2924
2021-04-23,Libya,EMRO,533,174216,12,2936
2021-04-24,Libya,EMRO,536,174752,11,2947
2021-04-25,Libya,EMRO,0,174752,0,2947
2021-04-26,Libya,EMRO,534,175286,49,2996
2021-04-27,Libya,EMRO,467,175753,9,3005
2021-04-28,Libya,EMRO,501,176254,5,3010
2021-04-29,Libya,EMRO,447,176701,9,3019
2021-04-30,Libya,EMRO,371,177072,4,3023
2021-05-01,Libya,EMRO,436,177508,6,3029
2021-05-02,Libya,EMRO,0,177508,0,3029
2021-05-03,Libya,EMRO,363,177871,10,3039
2021-05-04,Libya,EMRO,464,178335,8,3047
2021-05-05,Libya,EMRO,337,178672,2,3049
2021-05-06,Libya,EMRO,255,178927,9,3058
2021-05-07,Libya,EMRO,266,179193,1,3059
2021-05-08,Libya,EMRO,504,179697,4,3063
2021-05-09,Libya,EMRO,0,179697,0,3063
2021-05-10,Libya,EMRO,273,179970,7,3070
2021-05-11,Libya,EMRO,256,180226,2,3072
2021-05-12,Libya,EMRO,466,180692,5,3077
2021-05-13,Libya,EMRO,253,180945,5,3082
2021-05-14,Libya,EMRO,234,181179,3,3085
2021-05-15,Libya,EMRO,0,181179,0,3085
2021-05-16,Libya,EMRO,0,181179,0,3085
2021-05-17,Libya,EMRO,231,181410,3,3088
2021-05-18,Libya,EMRO,304,181714,4,3092
2021-05-19,Libya,EMRO,298,182012,5,3097
2021-05-20,Libya,EMRO,338,182350,0,3097
2021-05-21,Libya,EMRO,299,182649,5,3102
